,address,bike_stands,last_update,lat,lng,name,status
686,19BIS/21 RUE LEGENDRE - 75017 PARIS,49,2017-09-29 23:01:36,48.88368821751221,2.313284405397194,17015 - PLACE DE LEVIS,OPEN
687,55 RUE DUNOIS - 75013 PARIS,51,2017-09-29 22:54:27,48.832272458639544,2.367415866750153,13043 - DUNOIS CLISSON,OPEN
688,4 RUE DE LONGCHAMP - 75016 PARIS,39,2017-09-29 22:55:19,48.864910448589,2.292519101004145,16007 - LONGCHAMP,OPEN
689,55 BD VINCENT AURIOL - 75013 PARIS,23,2017-09-29 23:00:03,48.83298,2.371373,13051 -COUR FREYSSINET 2 - CHEVALERET,OPEN
690,43 AVENUE RAPP - 75007 PARIS,31,2017-09-29 22:55:44,48.8581690434843,2.300528330043888,07024 - AVENUE RAPP,OPEN
691,22 RUE DU PRESIDENT WILSON - 92300 LEVALLOIS-PERRET,25,2017-09-29 23:01:53,48.890380265413896,2.292160482166423,23007 - WILSON (LEVALLOIS),OPEN
692,FACE 109 QUAI D'AUSTERLITZ - 75013 PARIS,27,2017-09-29 23:01:56,48.84379047732037,2.365585665575604,13104 - GARE D'AUSTERLITZ,OPEN
693,PLACE JULES FERRY / AVENUE ARISTIDE BRIAND - 92120 MONTROUGE,28,2017-09-29 22:57:55,48.81251090819872,2.325680623044519,21203 - BRIAND (MONTROUGE),OPEN
694,"26, Quai Marcel Boyer / rue Victor Hugo - 94200 IVRY",29,2017-09-29 22:57:19,48.8225048,2.3920678,42011 - MARCEL BOYER (IVRY),OPEN
695,6 RUE DU FOUARRE - 75005 PARIS,16,2017-09-29 22:57:33,48.85165117936709,2.347463334519655,05009 - SQUARE VIVIANI,OPEN
696,2-4 rue DE LA GRANDE TRUANDERIE 75001 PARIS,33,2017-09-29 22:59:07,48.86263180415945,2.349732144830979,01006 - GRANDE TRUANDERIE,OPEN
697,67 RUE CARVES ANGLE AVENUE HENRI GINOUX - 92120 MONTROUGE,30,2017-09-29 22:54:20,48.813080911445375,2.319787936689348,21208 - CARVES (MONTROUGE),OPEN
698,71 AVENUE HENRI MARTIN - 75016 PARIS,34,2017-09-29 22:59:48,48.8640767117056,2.276881687006711,16013 - AVENUE HENRI MARTIN,OPEN
699,PLACE DE LA REPUBLIQUE - 92300 LEVALLOIS,25,2017-09-29 22:53:30,48.89319467536488,2.288914160056623,23008 - REPUBLIQUE (LEVALLOIS),OPEN
700,57 RUE ORDENER - 75018 PARIS,34,2017-09-29 23:02:23,48.891213890844654,2.351288666219873,18023 - POISSONNIERS ORDENER,OPEN
701,53 AVENUE DE SAINT OUEN - 75018 PARIS,31,2017-09-29 22:52:35,48.891083040295555,2.326735694839291,18047 - ST OUEN LAMARCK,OPEN
702,7 RUE SAINTE ELISABETH - 75003 PARIS,33,2017-09-29 22:58:23,48.866137224583404,2.359661143626467,03005 - TURBIGO SAINTE ELISABETH,OPEN
703,67 RUE CHAMPIONNET - 75018 PARIS,46,2017-09-29 22:53:08,48.8957969797804,2.345585584134864,18031 - ALBERT KAHN,OPEN
704,139 AVENUE DE FLANDRE - 75019 PARIS,30,2017-09-29 22:54:05,48.89270999207067,2.379199748024915,19007 - OURCQ-FLANDRES,OPEN
705,FACE 66 - 70 RUE LEBLANC - 75015 PARIS,65,2017-09-29 22:56:33,48.837679003308445,2.275730609312381,15104 - HÔPITAL GEORGES POMPIDOU (PROP 2),OPEN
706,15 AVENUE EMILE LAURENT - 75012 PARIS,67,2017-09-29 23:02:27,48.840762277598394,2.41052344083499,12023 - SAHEL,OPEN
707,FACE 2 RUE ORFILA - 75020 PARIS,49,2017-09-29 22:58:06,48.86518641284941,2.394468581137673,20028 - GAMBETTA MARTIN NADAUD,OPEN
708,13/15 PLACE DU GENERAL DE GAULLE - 93100 MONTREUIL,26,2017-09-29 22:56:08,48.8688123638694,2.43297479522392,31009 - DE GAULLE (MONTREUIL),OPEN
709,53 BIS - 57 BD ARAGO - 75013 PARIS,30,2017-09-29 22:58:33,48.8349314,2.3447341,13002 - ARAGO - GLACIERE,OPEN
710,88 BOULEVARD AUGUSTE BLANQUI (SUR TPC) - 75013 PARIS,68,2017-09-29 23:02:28,48.83062407509372,2.345429456645987,13004 - GLACIERE,OPEN
711,1 RUE CLAPEYRON - 75008 PARIS,16,2017-09-29 23:00:15,48.88093535677379,2.324516635146477,08011 - DUBLIN,OPEN
712,24 RUE LE VAU - 75020 PARIS,25,2017-09-29 22:57:08,48.86803439043193,2.411030612453627,20103 - LE VAU BERTEAUX,OPEN
713,89 RUE DE PARIS - 94220 CHARENTON,22,2017-09-29 23:02:36,48.82214312580457,2.412602786467704,42205 - PARIS 1 (CHARENTON),OPEN
714,237 RUE SAINT HONORE - 75001 PARIS,14,2017-09-29 22:56:33,48.866698008473534,2.328288185716643,01019 - SAINT HONORE VENDOME,OPEN
715,FACE 29 RUE DU SAHEL - 75012 PARIS,33,2017-09-29 22:53:11,48.84089981382828,2.404380102963422,12022 - BIZOT,OPEN
716,4-6 RUE GOUBET - 75019 PARIS,23,2017-09-29 23:00:15,48.88466206560529,2.390209687445294,19020 - MANIN HAUTPOUL,OPEN
717,61 RUE PERNETY - 75014 PARIS,33,2017-09-29 22:58:02,48.83425462795304,2.317609339386963,14030 - LOSSERAND - PERNETY,OPEN
718,39 QUAI D'ORSAY - 75007 PARIS,25,2017-09-29 23:01:38,48.86269,2.31138,07026 - PLACE DE FINLANDE,OPEN
719,2 RUE DE LA REPUBLIQUE - 92170 VANVES,25,2017-09-29 23:00:02,48.8217026998931,2.285395624828388,21704 - REPUBLIQUE (VANVES),OPEN
720,14 avenue de Verdun - 94410 SAINT MAURICE,25,2017-09-29 23:02:20,48.822175804937544,2.421504476062366,44102 - VERDUN (SAINT MAURICE),OPEN
721,PLACE BARBES - 75009 PARIS,25,2017-09-29 22:56:48,48.8836531972476,2.349040855034395,09003 - PLACE BARBÈS,CLOSED
722,17 RUE MOLIERE 92120 MONTROUGE,30,2017-09-29 22:55:29,48.8111018377725,2.314629747785,21209 - GEORGES MESSIER (MONTROUGE),OPEN
723,153 BIS AVENUE CHARLES DE GAULLE - 92200 NEUILLY SUR SEINE,27,2017-09-29 22:53:10,48.882951625354735,2.265135008741844,22008 - DE GAULLE (NEUILLY),OPEN
724,1 RUE  KENNEDY / ALLEE RONSARD - 94220 CHARENTON,23,2017-09-29 22:52:32,48.822736012097714,2.405659203207511,42202 - RONSARD (CHARENTON),OPEN
725,15 AVENUE DE LA PORTE D'ITALIE - 75013 PARIS,14,2017-09-29 22:58:46,48.817312300431965,2.360218480943566,13033 - PORTE D'ITALIE,OPEN
726,12 RUE JEAN OESTREICHER - 75017 PARIS,39,2017-09-29 23:01:39,48.88657099335245,2.288612344984025,17032 - ESPACE CHAMPERRET,OPEN
727,5 RUE DU PASSAGE PHILIPPE AUGUSTE - 75011 PARIS,46,2017-09-29 22:56:56,48.8518182000139,2.393255376309212,11016 - PHILIPPE AUGUSTE,OPEN
728,42 RUE SAINT SEVERIN - 75005 PARIS,30,2017-09-29 22:53:01,48.852705647705136,2.344137763245671,05033 - SAINT SEVERIN,OPEN
729,FACE AU N°16 BOULEVARD DE BERCY - 75012 PARIS,66,2017-09-29 23:02:29,48.84002,2.37862,12108 - BERCY,OPEN
730,43-45 RUE BLANQUI / RUE DES ROSIERS - 93400 SAINT OUEN,25,2017-09-29 22:58:42,48.905362251416825,2.33738964850196,34007 - ROSIERS (SAINT OUEN),OPEN
731,4 RUE DE RAMPAL - 75019 PARIS,15,2017-09-29 22:57:35,48.87315262385819,2.379855610627962,19102 - BELLEVILLE RAMPAL,OPEN
732,23 rue Georges Sand - 75016 PARIS,29,2017-09-29 22:54:27,48.84986918764119,2.268257387525699,16116 - GEORGES SAND,OPEN
733,AVENUE ARISTIDE BRIAND (CARREFOUR VACHE NOIRE) - 94110 ARCUEIL,25,2017-09-29 23:01:51,48.8104231700653,2.326969764620641,41103 - BRIAND (ARCUEIL),OPEN
734,FACE 118 COURS DE VINCENNES - 75012 PARIS,45,2017-09-29 23:01:16,48.84698906998311,2.410145496563922,12020 - COURS DE VINCENNES - BD SOULT,OPEN
735,VIS-A-VIS DU 17 RUE DE LA GARE - 94200 IVRY SUR SEINE,21,2017-09-29 23:02:16,48.81492646724632,2.392001635824925,42002 - GARE (IVRY),OPEN
736,1 BIS AVENUE VICTOR CRESSON - 92130 ISSY LES MOULINEAUX,41,2017-09-29 22:56:19,48.82371847766811,2.272254454061792,21309 - CRESSON 2 (ISSY LES MOULINEAUX),OPEN
737,ECOLE MILITAIRE-AVENUE DE LA MOTTE PICQUET - 75007 PARIS,30,2017-09-29 23:02:32,48.8521809,2.3019186,00904 -17/19 PLACE JOFFRE / ECOLE MILITAIRE,OPEN
738,1-3 RUE DU PRE SAINT GERVAIS - 93500 PANTIN,24,2017-09-29 22:54:34,48.8910789762746,2.402775519686335,35010 - GERVAIS (PANTIN),OPEN
739,10 RUE D'ARCOLE - 75004 PARIS,32,2017-09-29 23:01:48,48.85398414441304,2.349380045291025,04001 - NOTRE DAME,OPEN
740,91 RUE DU RANELAGH - 75016 PARIS,23,2017-09-29 22:59:14,48.855484883720074,2.270408657395703,16026 - RANELAGH,OPEN
741,139 RUE DE LA JARRY - 94300 VINCENNES,25,2017-09-29 23:01:45,48.849744956976856,2.451960306308826,43010 - JARRY (VINCENNES),OPEN
742,76 RUE CAMBRONNE - 75015 PARIS,67,2017-09-29 22:57:58,48.843277330035214,2.30230766886348,15012 - MADEMOISELLE,OPEN
743,130 RUE JEAN JAURES - 93500 PANTIN,31,2017-09-29 22:57:45,48.907226012664125,2.396129200445667,35002 - JAURES 2 (PANTIN),OPEN
744,69 RUE DE LA GRANGE AUX BELLES - 75010 PARIS,28,2017-09-29 22:55:12,48.87752002849063,2.369791245076398,10038 - COLONEL FABIEN,OPEN
745,10 RUE JACQUIER - 75014 PARIS,36,2017-09-29 22:52:37,48.829570404732145,2.318353021413872,14025 - JACQUIER,OPEN
746,69 RUE DE PROVENCE - 75009 PARIS,25,2017-09-29 22:54:36,48.87428447542072,2.332976511564311,09031 - PROVENCE,CLOSED
747,12 RUE DES HALLES - 75001 PARIS,42,2017-09-29 22:59:20,48.859896314441485,2.346756667548724,01004 - MARGUERITE DE NAVARRE,OPEN
748,1 RUE SORBIER - 75020 PARIS,24,2017-09-29 22:54:44,48.8685264710698,2.389795409535456,20034 - SORBIER - MÉNILMONTANT,OPEN
749,49 RUE RAMBUTEAU - 75004 PARIS,26,2017-09-29 22:52:42,48.861419072223185,2.35258144286207,04021 - BEAUBOURG RAMBUTEAU,OPEN
750,11 RUE MALTE BRUN - 75020 PARIS,29,2017-09-29 22:54:29,48.864295696165875,2.398228667282044,20024 - GAMBETTA - PÈRE LACHAISE,OPEN
751,1 RUE ROBESPIERRE - 94200 IVRY,53,2017-09-29 22:59:31,48.81084586456464,2.383950863420485,42010 - ROBESPIERRE (IVRY),OPEN
752,face au 131 avenue Jean Jaurès 92120 Montrouge,26,2017-09-29 22:59:54,48.8138629635867,2.30694360566078,21205 - JAURES 2 (MONTROUGE),OPEN
753,157 BIS-159 RUE DES POISSONNIERS - 75018 PARIS,32,2017-09-29 22:53:28,48.89740678787196,2.352526659355508,18105 - BELIARD POISSONNIERS,OPEN
754,13 RUE MICHELET - 75006 PARIS,16,2017-09-29 22:58:56,48.84254096604404,2.335067885565505,06018 - MICHELET ASSAS,OPEN
755,RUE DES DOCTEURS DEJERINE - 75020 PARIS,20,2017-09-29 22:56:10,48.85402328452585,2.412058016605679,20009 - DOCTEUR DEJERINE,OPEN
756,56 RUE DE PARIS - 93100 MONTREUIL,46,2017-09-29 23:00:11,48.857364,2.4321581,31007 - PARIS 1 (MONTREUIL),OPEN
757,PLACE CHARLES VALLIN - 75015 PARIS,14,2017-09-29 22:55:42,48.835524753591024,2.302621940941139,15122 - PLACE CHARLES VALLIN,OPEN
758,1 PLACE DE LA PORTE DE PASSY - 75016 PARIS,35,2017-09-29 23:01:56,48.85738212799326,2.264277072081002,16020 - PORTE DE PASSY,OPEN
759,74 RUE JEAN BLEUZEN - 92170 VANVES,48,2017-09-29 22:54:39,48.82330323408161,2.296506343553357,21706 - BLEUZEN (VANVES),OPEN
760,32 RUE DE LA HARPE - 75005 PARIS,43,2017-09-29 23:02:10,48.851581340028176,2.343704536722773,05001 - SAINT GERMAIN HARPE,OPEN
761,1 RUE GALILEE - 75016 PARIS,32,2017-09-29 22:58:59,48.86741186571367,2.290781380114821,16008 - GALILEE KLEBER,OPEN
762,31 RUE FRANCOEUR - 75018 PARIS,18,2017-09-29 23:01:53,48.89104123261663,2.340014585442034,18020 - RUISSEAU,OPEN
763,FACE 18 RUE DE L'HOTEL DE VILLE - 75004 PARIS,36,2017-09-29 22:59:32,48.85381414531594,2.357092654363953,04011 - PLACE DU BATAILLON FRANCAIS DE L'ONU,OPEN
764,FACE 35 AVENUE PIERRE BROSSOLETTE - 92240 MALAKOFF,24,2017-09-29 22:57:03,48.82183564791793,2.313458608254228,22403 - BROSSOLETTE (MALAKOFF),OPEN
765,1 RUE DE ROME - 75008 PARIS,30,2017-09-29 22:54:46,48.874230055580306,2.325570111724113,08007 - HAUSSMANN ROME,OPEN
766,139 RUE MANIN - 75019 PARIS,20,2017-09-29 22:53:55,48.88477085803391,2.392093119901052,19103 - MANIN CARRIERES,OPEN
767,1 RUE VOLTAIRE - 93400 SAINT OUEN,25,2017-09-29 22:54:37,48.90249976045801,2.342248144661283,34004 - VOLTAIRE (SAINT OUEN),OPEN
768,22 RUE FRANCOIS 1ER - 75008 PARIS,28,2017-09-29 23:00:01,48.866887649978096,2.306675575720671,08038 - FRANCOIS 1 ER,OPEN
769,4 AVENUE D'IVRY - 75013 PARIS,50,2017-09-29 23:02:05,48.82196244101745,2.368528699972122,13041 - PORTE D'IVRY,OPEN
770,22 RUE DE LIEGE - 75008 PARIS,17,2017-09-29 22:55:29,48.879581165638115,2.326427352474812,08010 - LIEGE,OPEN
771,4 RUE DU CLOITRE SAINT MERRI - 75004 PARIS,32,2017-09-29 22:54:07,48.858828988192535,2.35189147061665,04019 - BEAUBOURG SAINT MERRY,OPEN
772,6 PASSAGE DE MELUN - 75019 PARIS,27,2017-09-29 23:00:29,48.883777,2.376515,19030 - MOSELLE JAURES,OPEN
773,2 BIS BOULEVARD ANDRE MAUROIS - 75016 PARIS,29,2017-09-29 22:59:02,48.87793081716105,2.278959824969939,16003 - ANDRE MAUROIS,OPEN
774,6 AVENUE VICTOR BASCH - 92170 VANVES,51,2017-09-29 22:58:06,48.81893986428991,2.291959872467908,21702 - BASCH (VANVES),OPEN
775,42 RUE DES MORILLONS - 75015 PARIS,29,2017-09-29 23:01:58,48.832207345184806,2.302328737691185,15046 - GEORGES BRASSENS,OPEN
776,1 RUE SAINT BENOIT - 75006 PARIS,23,2017-09-29 22:55:42,48.85549998439073,2.333445220031193,06002 - SAINT PÈRES,OPEN
777,AV DE LA PTE DU PRES SAINT GERVAIS / ANGLE BD D'ALGERIE - 75019 PARIS,33,2017-09-29 22:54:32,48.879930415528435,2.400950502014892,19036 - HOPITAL ROBERT DEBRE,OPEN
778,186 RUE SAINT HONORE - 75001 PARIS,66,2017-09-29 23:00:11,48.86243023476397,2.338520131151779,01013 - SAINT HONORE,OPEN
779,48 RUE DE L'OUEST - 75014 PARIS,24,2017-09-29 23:01:21,48.83617286014242,2.319392143923804,14034 - RUE DE L OUEST CHATEAU,OPEN
780,53 BOULEVARD DE REUILLY - 75012 PARIS,40,2017-09-29 22:53:41,48.8394854026542,2.397212376289136,12037 - DAUMESNIL,OPEN
781,127/129 RUE DE PARIS - 93100 MONTREUIL,44,2017-09-29 22:57:09,48.85628451618644,2.426434490609822,31005 - PARIS 2  (MONTREUIL),OPEN
782,11 PLACE DE L'HOTEL DE VILLE - 75004 PARIS,14,2017-09-29 22:59:21,48.857232,2.351621,04017 - PLACE DE L'HOTEL DE VILLE,OPEN
783,11 AVENUE VICTOR HUGO - 92170 VANVES,23,2017-09-29 23:00:08,48.823599644256994,2.288819729513169,21705 - HUGO (VANVES),OPEN
784,105-109 TERRE PLEIN SAINT PAUL - 75004 PARIS,26,2017-09-29 23:00:51,48.855023999040945,2.361203538755455,04010 - SAINT PAUL PAVÉE,OPEN
785,4-6 RUE JACQUES KELLNER - 75017 PARIS,45,2017-09-29 23:02:33,48.895809485802886,2.327897409164145,17003 - JACQUES KELLNER,OPEN
786,27/31 RUE DE CHATEAUBRIAND - 75008 PARIS,31,2017-09-29 22:57:25,48.8740144756374,2.29991625786582,08104 - FRIEDLAND CHATEAUBRIAND,OPEN
787,1 AVENUE DE LA MOTTE PICQUET - 75007 PARIS,39,2017-09-29 23:02:32,48.85727649829621,2.310257927534994,07017 - LA TOUR MAUBOURG,OPEN
788,16 BOULEVARD BINEAU - 92300 LEVALLOIS-PERRET,25,2017-09-29 22:54:43,48.88668137249892,2.284023691218167,23011 - BINEAU (LEVALLOIS),OPEN
789,122 RUE BRANCION - 75015 PARIS,11,2017-09-29 23:02:03,48.8290542164508,2.301417436043831,15043 - BRANCION,OPEN
790,51/57 QUAI FRANCOIS MAURIAC - 75013 PARIS,42,2017-09-29 22:55:12,48.8348392381466,2.37633056938648,13123 - BNF - QUAI FRANÇOIS MAURIAC,OPEN
791,2 RUE REYNALDO HAHN - 75020 PARIS,19,2017-09-29 22:56:07,48.849266043601794,2.412330328844772,20005 - RUE DE LAGNY SAINT MANDE,OPEN
792,65 RUE DE LA GOUTTE D'OR - 75018 PARIS,18,2017-09-29 22:56:40,48.88519800938002,2.349941991688297,18007 - GOUTTE D' OR,OPEN
793,65 RUE DANTZIG - 75015 PARIS,33,2017-09-29 23:01:50,48.83026939028785,2.296008076086666,15044 - J DUPRE,OPEN
794,FACE 3 AVENUE PAUL DE KOCK - 93260 LES LILAS,28,2017-09-29 22:55:36,48.8812154273023,2.42020915533382,32604 - KOCK (LES LILAS),OPEN
795,26 AVENUE DU MAINE - 75015 PARIS,17,2017-09-29 22:56:58,48.84308531746595,2.320263946784738,15002 - BOURDELLE,OPEN
796,FACE 24 BOULEVARD PASTEUR - 75015 PARIS,42,2017-09-29 23:00:38,48.84265080464087,2.312727390214462,15005 - PLACE TREFOUEL,OPEN
797,2 RUE DE CHATEAU LANDON - 75010 PARIS,59,2017-09-29 23:00:02,48.879305,2.362424,10026 - CHATEAU LANDON,OPEN
798,2 RUE LEREDDE - 75013 PARIS,43,2017-09-29 23:00:13,48.8289747443296,2.37433200085619,13052 - TOLBIAC LERREDE,OPEN
799,6 PLACE DU 25 AOUT 1944 - 75014 PARIS,47,2017-09-29 22:59:33,48.8228575017159,2.325042670917036,14018 - PORTE D'ORLEANS,OPEN
800,FACE 5 BOULEVARD MARTIAL VALIN - 75015 PARIS,20,2017-09-29 23:01:55,48.838171310248995,2.270338379746369,15068 - BOULEVARD VICTOR,OPEN
801,59 RUE DE LA CONVENTION - 75015 PARIS,19,2017-09-29 23:01:14,48.84329535889522,2.283209000018466,15063 - SAINT CHARLES - CONVENTION,OPEN
802,177 RUE SADI CARNOT - 93170 BAGNOLET,27,2017-09-29 23:01:46,48.8752669984009,2.4236494905184,31703 - CARNOT (BAGNOLET),OPEN
803,11 RUE DU TRANSVAL - 92100 BOULOGNE-BILLANCOURT,26,2017-09-29 23:02:36,48.84829980953699,2.237570110207174,21001 - TRANSVAL (BOULOGNE-BILLANCOURT),OPEN
804,5 RUE DE CHEVREUSE - 75006 PARIS,15,2017-09-29 23:00:01,48.841739161230905,2.331552216736739,06010 - MONTPARNASSE CHEVREUSE,OPEN
805,18 PLACE HENRI BERGSON - 75008 PARIS,32,2017-09-29 22:59:05,48.876201162155006,2.319793923972548,08018 - SAINT AUGUSTIN,OPEN
806,104 AVENUE DE PARIS - 94300 VINCENNES,26,2017-09-29 22:54:29,48.845719900926,2.427406302761393,43003 - PARIS 2 (VINCENNES),OPEN
807,146 BOULEVARD GRENELLE - 75015 PARIS,34,2017-09-29 22:54:29,48.848656315905245,2.299244076945987,15023 - LA MOTTE PIQUET,OPEN
808,13 RUE JUSSIEU - 75005 PARIS,24,2017-09-29 22:55:54,48.845616878509624,2.355745499998791,05023 - PLACE JUSSIEU,OPEN
809,PLACE CHARLES DIGEON - 94160 SAINT MANDE,32,2017-09-29 22:58:59,48.84354695991566,2.418317476567148,41602 - DIGEON (SAINT MANDE),OPEN
810,16 RUE BARBES - 92120 MONTROUGE,34,2017-09-29 22:55:13,48.8172449116699,2.32750599924383,21202 - BARBES (MONTROUGE),OPEN
811,1 COURS DE VINCENNES - 75020 PARIS,36,2017-09-29 23:01:13,48.848364667776785,2.399762385981272,20001 - PLACE DE LA NATION,OPEN
812,5 RUE DE LA SORBONNE - 75005 PARIS,50,2017-09-29 22:58:53,48.849770370603345,2.343573575733007,05030 - SORBONNE,OPEN
813,3 RUE BEFFROY - 92200 NEUILLY,25,2017-09-29 23:00:53,48.886704983104785,2.261263518031739,22003 - BEFFROY (NEUILLY),OPEN
814,3 RUE DU CHATEAU D'EAU - 75010 PARIS,17,2017-09-29 22:59:01,48.86909174869475,2.362261761814593,10011 - BOURSE DU TRAVAIL,OPEN
815,304 RUE DE BELLEVILLE - 75019 PARIS,31,2017-09-29 23:02:07,48.87660391892763,2.404769691129476,19037 - PORTE DES LILAS,OPEN
816,94-98 BOULEVARD VICTOR HUGO - 92110 CLICHY,25,2017-09-29 22:58:56,48.90146015675393,2.31712992065507,21103 - HUGO (CLICHY),OPEN
817,177 AVENUE DE FLANDRE - 75019 PARIS,25,2017-09-29 23:01:51,48.89465024997023,2.381868729508476,19008 - CORENTIN CARIOU,OPEN
818,RUE ROSSEL / AVENUE DE LA CONVENTION - 94270 LE KREMLIN BICETRE,25,2017-09-29 22:57:32,48.81201281428704,2.35697189328747,42704 - ROSSEL (LE KREMLIN BICETRE),OPEN
819,16 RUE BRILLAT SAVARIN - 75013 PARIS,21,2017-09-29 22:56:48,48.822203096341305,2.350422032913929,13109 - BRILLAT SAVARIN,OPEN
820,13 RUE SURCOUF - 75007 PARIS,58,2017-09-29 22:57:52,48.861273016278126,2.309453550914185,07016 - TOUR MAUBOURG UNIVERSITE,OPEN
821,14 RUE GEOFFROY MARIE - 75009 PARIS,20,2017-09-29 23:01:40,48.873781940593325,2.344513876337893,09011 - FOLIES BERGERES,OPEN
822,49 RUE JOUFFROY D'ABBANS - 75017 PARIS,26,2017-09-29 22:56:56,48.885069943671056,2.307083216664497,17020 - NICARAGUA,OPEN
823,26 RUE SAINT GILLES - 75003 PARIS,18,2017-09-29 23:01:13,48.85815895677863,2.364714992099186,03002 - SAINT GILLES,OPEN
824,FACE 36 RUE CAVE - 75018 PARIS,33,2017-09-29 22:58:56,48.886667026375136,2.353213071624058,18008 - SQUARE LEON,OPEN
825,QUAI DE L'AISNE/AVENUE DU GENERAL LECLERC 93500 PANTIN,27,2017-09-29 22:59:54,48.89571394982448,2.400571894427273,35005 - GENERAL LECLERC (PANTIN),OPEN
826,17 RUE JEAN MACE - 75011 PARIS,63,2017-09-29 22:58:56,48.85328931895065,2.383041177204182,11007 - FAIDHERBE PALAIS DE LA FEMME,OPEN
827,2 RUE VICTOR SCHOELCHER - 75014 PARIS,47,2017-09-29 22:58:46,48.836850815842105,2.331303600860387,14003 - RASPAIL SCHOELCHER,OPEN
828,121 AVENUE GAMBETTA - 75020 PARIS,33,2017-09-29 22:52:41,48.867925154026736,2.400976623546542,20026 - PELLEPORT,OPEN
829,47-83 BOULEVARD DE L'HOPITAL (Allée de la grille) - 75013 PARIS,50,2017-09-29 22:58:09,48.83742,2.36506,13102 - LA PITIE-SALPETRIERE,OPEN
830,FACE 2 BOULEVARD RASPAIL - 75007 PARIS,52,2017-09-29 22:56:31,48.85546173595601,2.325681935889154,07005 - BAC,OPEN
831,180 Boulevard Macdonald - 75019 PARIS,30,2017-09-29 22:58:00,48.89869,2.3755,19110 - MACDONALD,OPEN
832,Avenue ERNEST RENAN / PARC DES EXPOSITIONS - 75015 PARIS,50,2017-09-29 22:59:15,48.8311001872726,2.28538759483169,15126 - RENAN,OPEN
833,3 BD SAINT MARCEL - 75013 PARIS,21,2017-09-29 22:55:41,48.83950442458303,2.360989417022932,13013 - SAINT MARCEL,OPEN
834,111 RUE DE PARIS - 94220 CHARENTON,23,2017-09-29 22:54:54,48.823784089670774,2.410013540400843,42206 - PARIS 2 (CHARENTON),OPEN
835,86 RUE VANEAU - 75007 PARIS,35,2017-09-29 22:57:20,48.84857760756107,2.320417393123817,07002 - VANEAU,OPEN
836,FACE 15 BOULEVARD JOURDAN - 75014 PARIS,19,2017-09-29 22:54:24,48.820150107758145,2.339926428187734,14015 - CITE UNIVERSITAIRE,OPEN
837,22 RUE JULES VALLES - 75011 PARIS,23,2017-09-29 22:52:52,48.854304177811706,2.38488615344003,11112 - CHARONNES VALLES,OPEN
838,1 RUE  BENJAMIN DELESSERT - 93500 PANTIN,21,2017-09-29 23:01:50,48.89394371318989,2.418029659686782,35007 - DELESSERT (PANTIN),OPEN
839,PLACE LAFAYETTE - 92130 ISSY LES MOULINEAUX,62,2017-09-29 22:53:20,48.829743387678306,2.263816341546103,21306 - LAFAYETTE (ISSY LES MOULINEAUX),OPEN
840,27 RUE DU PRE SAINT GERVAIS - 75019 PARIS,27,2017-09-29 22:58:39,48.87792341192515,2.395985553624166,19113 - PRE ST GERVAIS,OPEN
841,1 BIS RUE PIERRE ET MARIE CURIE - 94200 IVRY,26,2017-09-29 22:56:29,48.81584739281451,2.376943795472109,42016 - CURIE (IVRY),OPEN
842,3 RUE RAOUL BERTON - 93170 BAGNOLET,28,2017-09-29 23:00:27,48.868453299036005,2.417816934736978,31701 - BERTON (BAGNOLET),OPEN
843,27 BOULEVARD EXELMANS - 75016 PARIS,46,2017-09-29 23:01:48,48.84096295264689,2.264394118075111,16039 - VERSAILLES EXELMANS,OPEN
844,85 AVENUE BOSQUET - 75007 PARIS,47,2017-09-29 22:52:52,48.85495116800671,2.305478634195716,07019 - ECOLE MILITAIRE,OPEN
845,8 RUE GEOFFROY SAINT HILAIRE - 75005 PARIS,17,2017-09-29 23:00:40,48.83907826424974,2.356877340669728,05105 - GEOFFROY SAINT HILAIRE,OPEN
846,22 AVENUE DE LA PORTE DE VINCENNES - 75012 PARIS,33,2017-09-29 22:52:48,48.8464193692794,2.41563660714614,12115 - PORTE DE VINCENNES,OPEN
847,161 AVENUE VICTOR HUGO - 93300 AUBERVILLIERS,32,2017-09-29 22:59:29,48.911104809734795,2.379143742302604,33010 - HUGO (AUBERVILLIERS),OPEN
848,29 RUE KELLER - 75011 PARIS,32,2017-09-29 22:54:45,48.855512861322296,2.375240347026149,11003 - ROQUETTE DALLERY,OPEN
849,3 RUE DE LA COSSONNERIE - 75001 PARIS,33,2017-09-29 23:02:25,48.86126206976475,2.349399999750171,01005 - LES HALLES - SEBASTOPOL,OPEN
850,4 AVENUE D'EYLAU - 75016 PARIS,24,2017-09-29 22:53:05,48.86354640344584,2.286394496925036,16014 - AVENUE D EYLAU,OPEN
851,10 AVENUE JEAN JAURES - 92240 MALAKOFF,50,2017-09-29 22:52:54,48.82146007977343,2.302899459965933,22402 - JAURES (MALAKOFF),OPEN
852,RUE EMILE REYNAUD SUR TPC - 75019 PARIS,22,2017-09-29 23:02:07,48.9011641133776,2.388590733869235,19010 - PORTE DE LA VILLETTE,OPEN
853,2 RUE DE LA VIEUVILLE - 75018 PARIS,13,2017-09-29 15:16:37,48.884482392727506,2.338812297029362,18004 - ABBESSES,OPEN
854,28 RUE DE LA VICTOIRE - 75009 PARIS,18,2017-09-29 22:59:25,48.87514373494672,2.338118505144376,09111 - LA FAYETTE PROVENCE,OPEN
